zone_id,area_category,max_capacity,fixed_seating,bottleneck_prone,queue_prone,zone_priority
ZONE_03092,3,2798,1,1,1,5
ZONE_03093,9,2677,1,1,0,4
ZONE_03094,5,2172,1,1,1,3
ZONE_03095,5,2121,1,0,0,5
ZONE_03096,5,2100,1,0,0,4
ZONE_03097,8,2959,0,0,1,1
ZONE_03098,7,1472,1,1,0,4
ZONE_03099,7,2615,0,1,1,3
ZONE_03100,7,845,0,0,0,4
ZONE_03101,4,1659,0,1,0,3
ZONE_03102,7,2664,0,1,0,1
ZONE_03103,0,1051,1,1,0,4
ZONE_03104,0,1126,1,1,0,5
ZONE_03105,8,1479,0,1,1,3
ZONE_03106,7,1482,1,0,0,1
ZONE_03107,9,771,0,0,1,1
ZONE_03108,1,1098,1,1,0,2
ZONE_03109,9,1323,0,0,0,2
ZONE_03110,0,2254,1,0,0,3
ZONE_03111,8,851,1,1,0,2
ZONE_03112,8,1020,1,0,0,2
ZONE_03113,5,946,1,0,0,2
ZONE_03114,7,2101,1,0,1,4
ZONE_03115,7,2796,0,1,0,1
ZONE_03116,9,2094,1,0,0,4
ZONE_03117,5,2985,1,0,0,5
ZONE_03118,8,1077,0,0,1,1
ZONE_03119,2,714,0,1,1,5
ZONE_03120,8,1180,1,0,0,3
ZONE_03121,8,2268,0,1,0,5
ZONE_03122,3,1552,0,1,1,2
ZONE_03123,6,857,1,0,0,5
ZONE_03124,9,2673,0,0,1,5
ZONE_03125,8,2225,0,1,0,1
ZONE_03126,4,1185,1,0,1,2
ZONE_03127,2,1254,0,1,0,1
ZONE_03128,0,1608,1,0,1,4
ZONE_03129,4,2744,1,1,0,5
ZONE_03130,2,1937,1,1,1,1
ZONE_03131,2,1998,1,0,0,3
ZONE_03132,9,1464,1,0,1,2
ZONE_03133,4,671,1,1,1,4
ZONE_03134,3,1248,1,0,1,4
ZONE_03135,5,1981,1,1,0,5
ZONE_03136,1,1019,1,1,0,1
ZONE_03137,9,2712,1,0,1,3
ZONE_03138,4,1249,0,1,0,4
ZONE_03139,8,2477,0,0,1,3
ZONE_03140,0,2049,1,1,1,3
ZONE_03141,8,2467,0,1,0,5
ZONE_03142,2,2780,1,0,0,4
ZONE_03143,0,2157,0,1,0,3
ZONE_03144,4,846,0,0,0,5
ZONE_03145,7,2239,0,0,1,4
ZONE_03146,5,1498,0,0,1,5
ZONE_03147,8,1319,0,0,1,4
ZONE_03148,2,1802,0,0,0,4
ZONE_03149,6,1714,0,1,1,2
ZONE_03150,8,1417,1,0,0,5
ZONE_03151,2,2481,0,1,0,2
ZONE_03152,4,1245,0,1,0,4
ZONE_03153,1,1200,1,1,1,2
ZONE_03154,3,1641,0,1,1,5
ZONE_03155,1,2779,0,0,0,5
ZONE_03156,6,1904,1,1,1,1
ZONE_03157,9,2549,0,0,1,2
ZONE_03158,5,2255,0,1,1,1
ZONE_03159,1,2729,1,0,0,3
ZONE_03160,3,1590,1,1,0,5
ZONE_03161,5,992,0,0,1,2
ZONE_03162,3,2967,1,0,1,1
ZONE_03163,7,852,1,0,0,4
ZONE_03164,5,2793,0,0,0,3
ZONE_03165,9,1697,0,1,1,1
ZONE_03166,8,2694,1,0,1,1
ZONE_03167,3,2515,0,1,0,2
ZONE_03168,8,2068,1,1,1,5
ZONE_03169,6,1945,0,0,0,1
ZONE_03170,4,1437,1,0,0,5
ZONE_03171,4,702,1,0,0,3
ZONE_03172,3,552,1,1,1,5
ZONE_03173,3,1999,1,1,0,5
ZONE_03174,1,813,1,1,1,4
ZONE_03175,2,2163,0,0,1,3
ZONE_03176,8,1898,0,1,0,3
ZONE_03177,5,1993,1,0,1,4
ZONE_03178,4,1648,1,0,0,5
ZONE_03179,0,1116,1,0,0,5
ZONE_03180,4,967,0,0,0,3
ZONE_03181,7,646,0,0,0,1
ZONE_03182,6,2991,0,0,0,4
ZONE_03183,1,2321,0,1,1,3
ZONE_03184,6,1377,1,1,0,3
ZONE_03185,0,1896,1,1,0,2
ZONE_03186,7,1038,0,0,1,2
ZONE_03187,5,1606,1,1,0,3
ZONE_03188,3,2067,0,0,0,4
ZONE_03189,1,1486,1,0,0,3
ZONE_03190,4,2225,0,0,1,2
ZONE_03191,3,1160,1,1,0,2
ZONE_03192,1,1175,1,1,0,2
ZONE_03193,5,2209,1,1,1,5
ZONE_03194,0,2747,0,1,0,5
ZONE_03195,2,2759,1,1,1,3
ZONE_03196,4,1806,1,0,0,2
ZONE_03197,0,1993,0,1,1,3
ZONE_03198,4,2560,1,1,1,4
ZONE_03199,9,1011,0,0,0,4
ZONE_03200,0,704,1,0,0,3
ZONE_03201,3,569,0,0,0,1
ZONE_03202,5,2143,1,0,0,1
ZONE_03203,2,2312,0,1,1,2
ZONE_03204,8,2698,0,0,1,2
ZONE_03205,5,1648,1,0,0,5
ZONE_03206,3,1991,1,1,0,5
ZONE_03207,4,995,0,0,0,3
ZONE_03208,8,2164,1,0,1,1
ZONE_03209,5,956,1,1,0,4
ZONE_03210,6,2174,1,1,0,4
ZONE_03211,8,1286,1,1,1,5
ZONE_03212,0,1519,1,0,1,5
ZONE_03213,4,2746,1,1,0,5
ZONE_03214,7,1476,1,0,0,3
ZONE_03215,0,1443,0,1,1,4
ZONE_03216,8,2906,0,0,1,2
ZONE_03217,1,907,0,0,0,4
ZONE_03218,6,2982,0,1,1,1
ZONE_03219,9,935,0,1,1,4
ZONE_03220,0,1484,0,0,1,5
ZONE_03221,7,880,0,1,0,4
ZONE_03222,0,992,1,1,1,2
ZONE_03223,6,2814,0,1,1,1
ZONE_03224,1,2056,0,1,1,3
ZONE_03225,7,1406,0,1,1,4
ZONE_03226,6,2152,1,1,0,4
ZONE_03227,5,2527,0,1,1,3
ZONE_03228,6,925,1,0,1,2
ZONE_03229,8,1924,0,0,1,1
ZONE_03230,5,2725,1,0,0,2
ZONE_03231,8,1109,0,0,0,3
ZONE_03232,8,1397,1,1,1,5
ZONE_03233,4,2797,1,1,1,2
ZONE_03234,9,1139,1,1,1,2
ZONE_03235,4,2363,1,1,0,2
ZONE_03236,4,2012,0,0,0,4
ZONE_03237,2,1580,0,1,0,5
ZONE_03238,5,2652,1,1,1,4
ZONE_03239,9,1885,0,1,1,4
ZONE_03240,2,2165,1,0,1,2
ZONE_03241,0,609,1,0,0,5
ZONE_03242,0,1118,0,0,0,5
ZONE_03243,4,2575,1,1,1,5
ZONE_03244,7,1663,1,0,0,1
ZONE_03245,2,2577,1,1,0,3
ZONE_03246,2,651,0,1,0,5
ZONE_03247,0,917,1,1,1,4
ZONE_03248,5,1474,1,0,0,5
ZONE_03249,8,1802,0,0,0,2
ZONE_03250,3,2071,0,0,0,5
ZONE_03251,8,2034,0,0,1,5
ZONE_03252,6,588,1,1,0,3
ZONE_03253,2,1075,0,0,0,4
ZONE_03254,9,2601,0,1,0,3
ZONE_03255,5,781,0,0,0,3
ZONE_03256,0,1846,0,1,0,4
ZONE_03257,7,2400,0,1,0,4
ZONE_03258,6,992,0,1,1,4
ZONE_03259,9,1320,1,1,0,2
ZONE_03260,6,808,0,1,0,2
ZONE_03261,7,2004,1,1,1,5
ZONE_03262,7,1116,1,0,1,2
ZONE_03263,5,2377,1,0,1,5
ZONE_03264,2,776,0,1,0,5
ZONE_03265,6,1826,0,0,0,2
ZONE_03266,9,1025,1,1,1,1
ZONE_03267,8,1489,1,0,1,4
ZONE_03268,9,2521,1,1,0,5
ZONE_03269,8,2912,0,0,0,1
ZONE_03270,9,1083,1,0,0,3
ZONE_03271,3,2512,1,0,1,3
ZONE_03272,6,1290,0,1,0,1
ZONE_03273,3,2092,0,0,1,5
ZONE_03274,6,2050,0,0,1,2
ZONE_03275,6,1110,0,0,0,3
ZONE_03276,7,1668,0,1,1,5
ZONE_03277,5,839,0,1,1,2
ZONE_03278,8,2402,0,0,0,2
ZONE_03279,9,557,0,1,1,5
ZONE_03280,3,1285,1,0,1,4
ZONE_03281,8,807,1,1,1,1
ZONE_03282,2,1352,0,1,0,4
ZONE_03283,2,1154,0,0,0,2
ZONE_03284,0,1682,1,1,1,5
ZONE_03285,0,1492,1,0,1,1
ZONE_03286,5,2756,1,1,0,3
ZONE_03287,1,2892,0,1,0,1
ZONE_03288,5,2042,1,0,0,2
ZONE_03289,7,1231,1,1,1,5
ZONE_03290,1,2412,1,1,0,2
ZONE_03291,1,2737,0,1,0,1
ZONE_03292,1,2808,0,1,1,2
ZONE_03293,9,2595,1,1,1,5
ZONE_03294,5,2336,1,1,1,3
ZONE_03295,1,1143,0,0,0,2
ZONE_03296,8,2422,0,0,0,4
ZONE_03297,9,759,1,0,0,2
ZONE_03298,5,1990,1,1,0,5
ZONE_03299,1,1869,1,1,0,4
ZONE_03300,7,2056,0,0,1,3
ZONE_03301,7,1528,1,0,1,2
ZONE_03302,0,1618,0,0,0,4
ZONE_03303,4,1520,0,0,1,2
ZONE_03304,8,2723,0,1,1,3
ZONE_03305,0,2377,1,1,0,3
ZONE_03306,3,2925,0,0,1,3
ZONE_03307,8,2029,1,1,1,4
ZONE_03308,9,2796,0,1,0,3
ZONE_03309,9,1906,0,1,0,2
ZONE_03310,2,593,0,0,0,4
ZONE_03311,0,2441,0,1,0,3
ZONE_03312,7,1221,0,1,1,2
ZONE_03313,7,797,0,0,0,2
ZONE_03314,4,2120,0,0,1,2
ZONE_03315,4,1797,1,1,0,2
ZONE_03316,6,1554,1,0,0,2
ZONE_03317,4,2176,0,0,1,2
ZONE_03318,5,1806,0,1,0,2
ZONE_03319,8,1409,0,0,1,4
ZONE_03320,3,597,0,0,0,3
ZONE_03321,9,2767,1,1,0,3
ZONE_03322,4,2914,1,1,0,5
ZONE_03323,6,2161,0,1,1,4
ZONE_03324,7,2889,1,1,0,5
ZONE_03325,9,1245,0,1,0,4
ZONE_03326,6,2405,1,1,1,2
ZONE_03327,0,794,0,0,1,2
ZONE_03328,7,2570,0,1,0,2
ZONE_03329,7,2423,1,1,1,5
ZONE_03330,3,1144,1,0,0,5
ZONE_03331,4,1215,1,0,1,3
ZONE_03332,9,1887,0,0,0,2
ZONE_03333,8,1271,0,0,1,1
ZONE_03334,0,842,0,0,1,1
ZONE_03335,0,779,1,0,1,2
ZONE_03336,8,2287,0,0,0,4
ZONE_03337,4,1028,0,1,1,3
ZONE_03338,9,744,1,0,1,1
ZONE_03339,6,2060,0,1,1,5
ZONE_03340,0,727,1,1,1,3
ZONE_03341,3,1249,0,1,0,5
ZONE_03342,4,774,1,0,0,3
ZONE_03343,6,2216,0,0,1,3
ZONE_03344,4,1676,0,0,1,1
ZONE_03345,2,2774,1,0,1,3
ZONE_03346,2,2343,0,0,1,4
ZONE_03347,8,527,0,0,0,3
ZONE_03348,1,1045,0,0,1,3
ZONE_03349,8,1883,1,0,0,5
ZONE_03350,4,907,0,0,0,5
ZONE_03351,3,1098,1,1,1,3
ZONE_03352,9,1634,0,0,1,3
ZONE_03353,0,2276,0,1,1,4
ZONE_03354,4,1056,1,0,0,3
ZONE_03355,0,1197,1,1,0,4
ZONE_03356,9,2447,0,0,1,3
ZONE_03357,9,697,1,0,1,4
ZONE_03358,9,2856,1,1,1,3
ZONE_03359,0,954,0,0,0,4
ZONE_03360,1,1065,0,1,1,4
ZONE_03361,0,811,1,0,1,5
ZONE_03362,5,2558,1,1,0,2
ZONE_03363,4,2664,0,0,1,1
ZONE_03364,7,1359,0,0,1,1
ZONE_03365,1,831,1,0,1,3
ZONE_03366,2,2069,0,1,0,2
ZONE_03367,5,2879,1,1,1,5
ZONE_03368,4,938,1,0,1,4
ZONE_03369,4,2778,0,1,1,5
ZONE_03370,4,558,0,0,1,4
ZONE_03371,0,1230,1,0,0,4
ZONE_03372,0,2841,0,1,0,3
ZONE_03373,6,1322,1,0,1,2
ZONE_03374,1,902,0,1,0,5
ZONE_03375,4,1542,0,0,0,2
ZONE_03376,6,2241,1,0,0,3
ZONE_03377,5,1593,0,0,1,5
ZONE_03378,7,2366,0,1,0,1
ZONE_03379,8,2953,0,0,1,3
ZONE_03380,5,2529,0,1,1,4
ZONE_03381,7,2839,1,0,0,5
ZONE_03382,7,2409,0,1,0,2
ZONE_03383,5,1200,1,0,0,1
ZONE_03384,0,722,0,0,0,5
ZONE_03385,6,2100,0,0,0,5
ZONE_03386,8,791,0,0,0,1
ZONE_03387,0,2918,0,1,1,5
ZONE_03388,2,1172,0,0,0,5
ZONE_03389,6,2309,0,0,1,2
ZONE_03390,1,2061,1,1,1,3
ZONE_03391,0,1345,1,0,1,1
ZONE_03392,8,2100,1,0,1,4
ZONE_03393,3,574,1,1,1,4
ZONE_03394,8,2813,0,0,0,1
ZONE_03395,9,1784,1,1,1,5
ZONE_03396,0,1168,0,1,0,4
ZONE_03397,8,2992,1,1,0,2
ZONE_03398,4,1324,1,1,1,3
ZONE_03399,7,2619,0,1,1,1
ZONE_03400,9,2709,0,1,1,3
ZONE_03401,5,2407,1,0,0,4
ZONE_03402,3,2692,1,0,1,2
ZONE_03403,3,909,1,0,1,1
ZONE_03404,8,2755,0,0,0,1
ZONE_03405,2,2998,1,0,0,2
ZONE_03406,5,1188,0,0,0,4
ZONE_03407,5,1087,1,1,0,4
ZONE_03408,8,1612,1,1,1,4
ZONE_03409,0,1367,1,1,1,1
ZONE_03410,9,2583,0,1,1,3
ZONE_03411,2,2670,1,0,0,4
ZONE_03412,8,1661,0,1,1,5
ZONE_03413,3,1354,0,0,1,5
ZONE_03414,3,2085,1,1,1,5
ZONE_03415,0,1862,0,0,0,1
ZONE_03416,4,2137,1,1,1,5
ZONE_03417,7,1974,1,0,1,3
ZONE_03418,5,1923,1,1,1,4
ZONE_03419,4,718,0,0,0,3
ZONE_03420,7,969,0,1,1,2
ZONE_03421,8,843,1,0,1,2
ZONE_03422,4,2946,1,1,0,4
ZONE_03423,7,2337,0,1,0,4
ZONE_03424,5,1986,0,1,1,4
ZONE_03425,5,2933,0,0,1,1
ZONE_03426,8,1941,1,0,1,4
ZONE_03427,6,2145,1,0,1,1
ZONE_03428,4,545,0,0,1,3
ZONE_03429,6,2539,0,0,0,1
ZONE_03430,7,1573,1,0,1,2
ZONE_03431,1,1825,1,0,0,4
ZONE_03432,7,1511,1,1,1,5
ZONE_03433,6,1017,1,1,0,5
ZONE_03434,8,2530,1,0,1,1
ZONE_03435,4,1227,0,1,0,2
ZONE_03436,2,2801,0,0,0,5
ZONE_03437,3,926,1,0,0,5
ZONE_03438,3,793,1,0,1,2
ZONE_03439,4,542,0,1,1,2
ZONE_03440,2,2926,1,0,0,1
ZONE_03441,3,2789,0,0,1,2
ZONE_03442,6,2722,1,0,0,1
ZONE_03443,2,2858,0,1,0,4
ZONE_03444,5,2267,1,1,0,4
ZONE_03445,1,2305,0,0,0,3
ZONE_03446,6,776,0,1,1,3
ZONE_03447,6,778,1,1,1,3
ZONE_03448,6,1148,1,1,1,3
ZONE_03449,9,758,0,1,1,2
ZONE_03450,6,2893,0,1,1,5
ZONE_03451,6,2214,0,0,1,5
ZONE_03452,6,523,0,0,0,1
ZONE_03453,4,1782,0,1,1,1
ZONE_03454,6,2670,1,0,1,2
ZONE_03455,6,2267,1,0,0,5
ZONE_03456,9,894,0,1,1,2
ZONE_03457,2,512,1,0,1,2
ZONE_03458,5,642,1,0,0,1
ZONE_03459,3,1388,0,0,1,3
ZONE_03460,4,942,1,0,1,5
ZONE_03461,9,676,0,1,0,1
ZONE_03462,7,2105,1,0,0,3
ZONE_03463,1,1095,0,1,1,3
ZONE_03464,8,2978,1,0,1,5
ZONE_03465,1,2424,1,1,0,1
ZONE_03466,7,2034,1,0,1,4
ZONE_03467,9,527,1,1,0,4
ZONE_03468,3,1085,0,0,1,4
ZONE_03469,6,2338,0,0,1,2
ZONE_03470,6,2110,0,1,1,5
ZONE_03471,5,1640,1,0,0,1
ZONE_03472,4,2870,0,0,1,5
ZONE_03473,9,797,0,0,1,2
ZONE_03474,1,1873,0,0,0,4
ZONE_03475,3,2675,1,1,1,5
ZONE_03476,3,2604,1,0,0,5
ZONE_03477,2,2884,0,1,0,3
ZONE_03478,9,1095,0,0,1,2
ZONE_03479,3,705,0,1,1,2
ZONE_03480,5,551,1,1,0,1
ZONE_03481,4,1870,0,0,0,1
ZONE_03482,9,2972,1,0,0,1
ZONE_03483,3,2242,1,0,1,2
ZONE_03484,2,1287,0,0,0,3
ZONE_03485,3,1266,1,1,1,4
ZONE_03486,6,2741,1,1,1,2
ZONE_03487,5,1646,0,1,1,4
ZONE_03488,3,2244,0,0,1,2
ZONE_03489,3,2870,1,0,0,3
ZONE_03490,6,777,0,1,0,3
ZONE_03491,3,2189,1,1,1,2
ZONE_03492,6,812,1,1,1,2
ZONE_03493,3,1345,1,1,1,4
ZONE_03494,8,775,0,0,1,4
ZONE_03495,6,2246,0,1,0,1
ZONE_03496,0,2829,0,1,1,5
ZONE_03497,3,1558,0,1,1,4
ZONE_03498,7,972,1,1,1,1
ZONE_03499,1,1455,1,1,0,4
ZONE_03500,5,1588,1,1,1,5
ZONE_03501,5,1193,0,0,0,1
ZONE_03502,1,1471,0,0,1,5
ZONE_03503,8,2528,1,0,1,5
ZONE_03504,8,528,0,0,1,1
ZONE_03505,3,2819,1,0,1,3
ZONE_03506,8,1351,0,0,1,5
ZONE_03507,7,2223,0,0,1,3
ZONE_03508,4,1478,1,1,1,2
ZONE_03509,9,1773,0,0,0,5
ZONE_03510,3,2895,0,1,0,3
ZONE_03511,4,841,1,0,0,5
ZONE_03512,6,1753,1,0,1,3
ZONE_03513,9,2494,1,0,0,5
ZONE_03514,5,1098,0,0,1,4
ZONE_03515,6,863,0,1,1,1
ZONE_03516,2,2995,1,1,1,4
ZONE_03517,0,2240,0,1,1,4
ZONE_03518,0,931,0,1,1,2
ZONE_03519,1,1246,0,1,1,5
ZONE_03520,8,1133,1,1,1,1
ZONE_03521,0,1625,1,1,1,2
ZONE_03522,8,1675,1,0,1,2
ZONE_03523,6,712,0,0,0,5
ZONE_03524,7,1443,0,1,1,2
ZONE_03525,7,2075,1,0,0,3
ZONE_03526,2,1423,1,1,0,4
ZONE_03527,6,1456,1,1,0,3
ZONE_03528,5,1659,1,0,1,4
ZONE_03529,5,1022,1,1,0,2
ZONE_03530,0,1283,0,0,0,2
ZONE_03531,1,1615,0,0,1,4
ZONE_03532,0,2272,1,0,1,5
ZONE_03533,7,1476,0,1,0,5
ZONE_03534,5,2954,1,0,0,2
ZONE_03535,1,1683,1,1,0,2
ZONE_03536,0,2220,0,0,1,1
ZONE_03537,6,1237,0,0,0,2
ZONE_03538,0,2381,0,1,0,1
ZONE_03539,2,575,0,0,0,2
ZONE_03540,5,1420,0,1,0,1
ZONE_03541,3,1910,0,1,0,5
ZONE_03542,5,525,1,1,1,5
ZONE_03543,0,627,0,0,1,2
ZONE_03544,2,2542,0,1,0,4
ZONE_03545,5,1913,0,0,1,4
ZONE_03546,5,1454,0,0,1,2
ZONE_03547,1,722,0,1,1,2
ZONE_03548,1,1550,1,1,1,3
ZONE_03549,2,1682,0,1,0,2
ZONE_03550,4,998,0,1,0,1
ZONE_03551,9,2104,1,0,0,5
ZONE_03552,7,546,1,1,0,3
ZONE_03553,6,2094,0,0,0,4
ZONE_03554,7,2470,1,0,1,5
ZONE_03555,5,2056,1,1,0,3
ZONE_03556,2,1715,0,0,0,2
ZONE_03557,5,1317,1,1,0,5
ZONE_03558,4,1276,1,1,1,1
ZONE_03559,9,1923,1,1,0,4
ZONE_03560,3,1724,1,1,0,4
ZONE_03561,2,1006,1,1,0,4
ZONE_03562,4,2032,0,0,0,1
ZONE_03563,4,2428,0,0,1,3
ZONE_03564,3,1262,0,1,1,2
ZONE_03565,8,982,1,1,0,3
ZONE_03566,5,1041,0,1,0,4
ZONE_03567,9,1695,0,1,1,4
ZONE_03568,4,1048,1,0,0,3
ZONE_03569,5,1579,1,0,0,4
ZONE_03570,0,1910,1,0,1,5
ZONE_03571,3,580,1,1,0,4
ZONE_03572,2,1586,0,0,0,3
ZONE_03573,4,540,1,1,1,2
ZONE_03574,5,616,0,1,0,1
ZONE_03575,8,2822,0,0,1,1
ZONE_03576,2,1333,0,0,0,1
ZONE_03577,8,815,0,0,1,2
ZONE_03578,8,1846,1,0,0,5
ZONE_03579,2,773,1,1,0,1
ZONE_03580,6,1950,1,1,1,3
ZONE_03581,6,992,0,1,0,2
ZONE_03582,3,847,1,0,1,2
ZONE_03583,6,2266,0,0,0,4
ZONE_03584,9,810,0,0,0,2
ZONE_03585,3,1620,1,0,1,3
ZONE_03586,6,1429,1,1,1,1
ZONE_03587,3,2200,1,1,0,3
ZONE_03588,5,1786,1,1,0,2
ZONE_03589,8,1091,1,0,1,4
ZONE_03590,1,1592,1,1,1,3
ZONE_03591,6,994,0,0,1,1
ZONE_03592,1,1564,0,0,1,4
ZONE_03593,0,1474,1,1,0,3
ZONE_03594,6,1706,0,0,0,2
ZONE_03595,9,1762,0,1,1,2
ZONE_03596,5,1795,1,0,1,3
ZONE_03597,9,1638,1,1,1,5
ZONE_03598,4,2590,1,1,0,3
ZONE_03599,0,1880,1,0,1,4
ZONE_03600,2,2449,1,0,0,1
ZONE_03601,0,2654,1,0,1,2
ZONE_03602,6,2973,1,1,1,1
ZONE_03603,4,514,1,0,0,2
ZONE_03604,8,1384,1,1,1,5
ZONE_03605,7,514,0,0,1,1
ZONE_03606,6,2165,1,1,0,2
ZONE_03607,2,570,0,1,1,3
ZONE_03608,6,2940,0,0,1,1
ZONE_03609,9,2634,1,1,0,1
ZONE_03610,4,2282,0,1,0,1
ZONE_03611,9,2000,0,1,1,2
ZONE_03612,5,1003,0,0,0,4
ZONE_03613,3,2376,0,1,1,4
ZONE_03614,9,779,0,0,0,1
ZONE_03615,6,1567,1,0,0,3
ZONE_03616,1,2395,0,1,0,1
ZONE_03617,0,1901,0,1,0,3
ZONE_03618,9,1787,0,1,1,4
ZONE_03619,2,2694,1,0,0,1
ZONE_03620,5,2858,0,1,1,2
ZONE_03621,9,834,0,1,1,1
ZONE_03622,6,2304,0,1,0,5
ZONE_03623,4,1564,0,0,0,3
ZONE_03624,7,873,1,0,1,5
ZONE_03625,5,2858,0,1,1,4
ZONE_03626,6,2675,1,1,1,1
ZONE_03627,3,1191,0,0,1,2
ZONE_03628,9,1298,0,0,0,4
ZONE_03629,3,1773,0,1,0,5
ZONE_03630,9,1557,1,0,0,4
ZONE_03631,3,619,1,0,0,4
ZONE_03632,4,1612,1,0,0,1
ZONE_03633,3,2312,0,0,1,3
ZONE_03634,0,1954,0,0,1,4
ZONE_03635,0,1050,0,0,1,3
ZONE_03636,0,2999,1,0,1,3
ZONE_03637,1,1418,0,0,1,4
ZONE_03638,0,2071,0,0,1,5
ZONE_03639,0,1339,0,1,0,2
ZONE_03640,8,2814,0,0,1,2
ZONE_03641,0,2158,1,0,0,5
ZONE_03642,3,744,1,1,1,2
ZONE_03643,2,1450,0,1,1,1
ZONE_03644,8,2466,0,1,1,1
ZONE_03645,2,2832,1,1,0,3
ZONE_03646,2,2779,1,1,0,5
ZONE_03647,5,730,1,1,1,3
ZONE_03648,0,2623,0,1,1,1
ZONE_03649,0,1982,1,1,0,2
ZONE_03650,7,2632,1,0,0,1
ZONE_03651,8,1996,0,0,1,2
ZONE_03652,6,2653,0,1,1,3
ZONE_03653,6,2071,1,0,0,1
ZONE_03654,9,846,0,1,0,4
ZONE_03655,1,2136,1,1,1,4
ZONE_03656,6,2056,1,0,0,2
ZONE_03657,7,787,1,1,0,4
ZONE_03658,3,862,1,0,1,1
ZONE_03659,6,1684,0,1,1,3
ZONE_03660,6,1894,0,0,1,2
ZONE_03661,0,1813,1,1,1,5
ZONE_03662,5,1928,1,1,0,2
ZONE_03663,9,1523,0,0,0,1
ZONE_03664,9,2291,1,0,1,1
ZONE_03665,2,1653,0,1,1,3
ZONE_03666,2,1705,1,1,0,1
ZONE_03667,4,795,0,0,1,4
ZONE_03668,3,2064,1,1,1,1
ZONE_03669,4,2749,1,0,0,5
ZONE_03670,6,1229,0,1,0,1
ZONE_03671,0,1094,0,1,0,2
ZONE_03672,7,2389,1,1,0,5
ZONE_03673,1,2376,1,1,0,3
ZONE_03674,3,822,0,0,1,3
ZONE_03675,4,553,1,1,1,2
ZONE_03676,9,1815,1,0,1,2
ZONE_03677,9,2603,1,1,0,2
ZONE_03678,0,583,0,0,1,2
ZONE_03679,7,1535,0,1,0,1
ZONE_03680,4,2152,1,1,1,5
ZONE_03681,5,1321,0,1,1,2
ZONE_03682,0,1600,1,0,0,3
ZONE_03683,8,869,0,0,1,3
ZONE_03684,0,2065,1,1,0,1
ZONE_03685,6,2894,0,1,0,2
ZONE_03686,4,1684,0,1,0,3
ZONE_03687,3,737,1,0,1,2
ZONE_03688,4,2286,1,1,0,5
ZONE_03689,1,1682,1,1,1,5
ZONE_03690,4,1646,0,0,1,2
ZONE_03691,8,2964,1,0,1,1
ZONE_03692,6,2802,1,0,1,5
ZONE_03693,4,595,0,0,0,2
ZONE_03694,3,990,0,1,0,4
ZONE_03695,6,667,1,0,0,5
ZONE_03696,8,2880,1,1,0,1
ZONE_03697,7,1101,0,1,0,1
ZONE_03698,8,2999,0,1,0,4
ZONE_03699,8,1850,0,1,0,3
ZONE_03700,1,1958,1,0,0,4
ZONE_03701,6,1258,0,0,1,3
ZONE_03702,2,1404,0,0,0,1
ZONE_03703,4,1865,1,0,1,2
ZONE_03704,0,2572,0,0,0,4
ZONE_03705,5,2737,1,1,1,5
ZONE_03706,9,1006,1,0,0,4
ZONE_03707,6,2708,1,1,0,3
ZONE_03708,0,2490,1,0,0,5
ZONE_03709,8,690,1,1,0,4
ZONE_03710,7,933,0,0,0,3
ZONE_03711,9,1478,0,0,0,2
ZONE_03712,2,2263,0,1,0,1
ZONE_03713,5,1770,0,1,0,5
ZONE_03714,2,1932,0,0,0,4
ZONE_03715,6,1222,1,0,1,5
ZONE_03716,6,1648,0,1,1,3
ZONE_03717,4,1738,1,1,0,1
ZONE_03718,2,1914,1,1,1,2
ZONE_03719,5,1216,1,1,1,3
ZONE_03720,3,2862,0,0,1,4
ZONE_03721,4,1548,1,1,0,3
ZONE_03722,2,884,1,1,0,5
ZONE_03723,7,2555,0,0,1,5
ZONE_03724,7,2432,1,0,1,2
ZONE_03725,1,2829,0,0,0,5
ZONE_03726,9,2168,1,0,0,4
ZONE_03727,1,1507,0,1,0,4
ZONE_03728,6,722,1,1,1,3
ZONE_03729,2,2751,0,0,0,3
ZONE_03730,8,2908,1,1,0,5
ZONE_03731,0,772,0,0,1,5
ZONE_03732,8,2045,0,1,1,4
ZONE_03733,4,557,0,1,1,1
ZONE_03734,0,1351,1,0,1,1
ZONE_03735,4,988,1,1,0,2
ZONE_03736,5,2894,1,1,1,4
ZONE_03737,2,1435,0,0,1,4
ZONE_03738,5,2574,1,0,1,3
ZONE_03739,0,2520,0,1,0,5
ZONE_03740,7,1113,1,1,0,3
ZONE_03741,8,707,0,0,0,4
ZONE_03742,6,790,1,0,1,4
ZONE_03743,9,1091,0,1,0,3
ZONE_03744,3,2027,1,1,0,5
ZONE_03745,3,528,1,1,0,5
ZONE_03746,6,1721,1,1,0,5
ZONE_03747,1,511,1,0,1,4
ZONE_03748,2,1541,0,1,1,4
ZONE_03749,8,2942,1,0,1,3
ZONE_03750,4,1784,1,0,0,5
ZONE_03751,4,2176,0,0,0,3
ZONE_03752,0,636,0,0,1,5
ZONE_03753,9,2361,0,0,0,3
ZONE_03754,2,2711,1,0,1,4
ZONE_03755,9,1874,0,1,0,4
ZONE_03756,8,1240,1,0,0,3
ZONE_03757,9,2192,1,0,1,2
ZONE_03758,9,2554,0,1,0,5
ZONE_03759,5,886,1,0,1,2
ZONE_03760,4,1601,0,0,0,2
ZONE_03761,4,814,0,0,1,3
ZONE_03762,0,1397,0,1,1,4
